Delta_X,Delta_Y
-29.182999999999993,32.32899999999998
-68.3789999999999,-45.49100000000001
9.72799999999961,1.4300000000000068
92.41100000000006,-47.20600000000002
23.173999999999978,60.08100000000002
-46.347999999999956,-11.157999999999959
33.47400000000016,5.721999999999994
26.89300000000003,-7.725000000000023
-36.90700000000015,-40.62700000000001
20.886000000000422,52.071
-18.59600000000046,-8.010999999999967
27.752000000000407,-47.20600000000002
15.449999999999818,-16.021000000000072
2.0029999999997017,-9.156000000000006
-25.748999999999796,11.730000000000018
-59.79599999999937,-16.307999999999993
5.722000000000662,-31.756999999999948
-28.609999999999673,42.056999999999995
-24.891000000000076,-54.35900000000001
-40.626000000000204,28.610000000000014
-22.315999999999804,-72.956
29.46899999999914,7.724999999999966
-30.327000000000226,36.04899999999998
-36.90700000000015,-61.798
-2.575000000000273,-20.312999999999988
2.001999999999498,-24.890999999999963
10.585000000000036,1.43100000000004
-11.15800000000013,31.75699999999999
-34.905000000000655,24.891000000000076
-36.04899999999998,15.735000000000014
-62.94200000000001,-30.613000000000007
-6.008000000000266,0.5720000000000027
-44.05999999999949,-3.1479999999999997
-62.371000000000095,-13.447000000000003
-54.073999999999614,-15.164000000000001
-5.435999999999694,-18.024
-35.47599999999966,13.732
-26.034999999999854,37.766
6.581000000000131,-47.778999999999996
-60.9399999999996,-9.155000000000001
17.166000000000167,-16.020999999999958
18.310999999999694,-27.466000000000008
8.583000000000538,3.719999999999999
2.28899999999976,34.33299999999997
19.74200000000019,-3.147000000000048
3.1469999999999345,55.503999999999905
-11.157999999999902,28.03800000000001
-11.158000000000357,21.744000000000028
-3.4340000000001965,89.26400000000001
-5.435999999999694,-31.47099999999999
18.88299999999981,-19.740999999999985
10.014000000000124,-30.04100000000001
30.041000000000167,70.382
5.722999999999956,43.774
-59.79499999999916,27.180000000000007
-28.324000000000524,-36.049000000000035
13.159999999999854,-62.08399999999999
-89.26400000000012,-62.656000000000006
21.17200000000048,-0.5719999999999459
-2.861000000000331,-6.293999999999983
52.07099999999991,-46.92099999999999
-36.90800000000036,70.09500000000003
-50.35400000000027,7.152000000000044
-37.193999999999505,-34.617999999999995
-39.76800000000003,-5.72199999999998
-15.16399999999976,-71.52599999999995
1.7169999999996435,43.48700000000001
55.503999999999905,-2.0030000000000143
19.454999999999927,-8.010999999999996
-26.89300000000003,13.732
39.48199999999997,-12.015999999999963
29.467999999999847,24.890999999999963
-66.3760000000002,-56.36200000000002
-21.458000000000084,50.353999999999985
2.0020000000004075,22.602000000000032
7.438999999999396,-45.20399999999999
-24.318999999999505,-46.06200000000001
10.871999999999389,-25.462999999999965
-31.184999999999945,-17.165999999999997
-90.98000000000047,-20.026999999999987
72.67000000000007,13.733000000000004
58.07899999999972,51.78499999999997
24.604999999999563,-37.765
1.717000000000553,41.77099999999996
30.041000000000167,80.68100000000001
32.32899999999972,38.624000000000024
38.910000000000764,-31.757
19.16899999999987,9.441000000000031
-16.88000000000011,-36.90799999999996
-56.07600000000002,-54.646000000000015
27.465000000000146,38.91000000000001
-36.90799999999945,-26.607
34.331999999999425,81.53899999999999
-37.76500000000033,-16.593999999999994
0.2859999999991487,-29.182999999999993
12.875,19.45500000000004
-0.5720000000001164,47.778999999999996
-10.298999999999978,-17.451999999999998
0.2860000000000582,1.42999999999995
7.152000000000044,12.875
3.719000000000051,2.0020000000000664
-25.17699999999968,10.300000000000011
-52.92900000000009,37.192999999999984
33.76000000000022,20.886000000000003
2.5750000000007276,10.872000000000014
0.0,0.28600000000000136
-7.438999999999396,-29.468999999999994
-0.2860000000000582,14.87700000000001
-56.64800000000014,0.28699999999999193
4.578000000000429,12.302000000000021
-12.873999999999796,-12.016999999999996
-74.38600000000042,-5.436000000000007
-17.738999999999578,-63.80099999999999
19.740999999999985,22.88899999999998
33.47400000000016,-30.899
-77.81999999999971,-53.21500000000003
-13.446999999999207,-66.09000000000003
-63.228000000000065,32.61500000000001
20.313000000000102,23.746000000000038
12.588000000000648,57.791999999999916
-42.05699999999979,-5.149999999999977
40.62700000000041,16.022000000000048
32.902000000000044,-11.444000000000017
19.16899999999987,47.778999999999996
14.305000000000291,-56.93399999999997
-70.38099999999986,-29.18300000000005
-31.47099999999955,-64.65899999999999
-52.92900000000009,-34.331999999999994
-19.16899999999987,19.45500000000004
0.2860000000000582,-22.315999999999974
34.61800000000039,-40.91199999999998
18.311000000000604,-6.293999999999983
-25.748999999999796,-39.482000000000085
15.449999999999818,23.45999999999998
-22.60199999999986,-20.312999999999988
-4.291999999999462,-14.591999999999999
2.0020000000004075,-78.67899999999997
6.8659999999999854,5.149999999999977
13.732999999999265,-10.300000000000011
3.719000000000051,-22.888000000000034
40.912999999999556,-31.47200000000001
-19.740999999999985,43.774
4.292000000000371,-42.05699999999996
33.47400000000016,80.68100000000004
15.162999999999556,9.44199999999995
15.448999999999614,54.35900000000001
-64.3730000000005,-60.653999999999996
9.442000000000007,-4.0049999999999955
1.144999999999527,-11.729999999999999
-89.83600000000024,-27.75200000000001
-21.45799999999963,0.28600000000000136
-7.725000000000364,16.593999999999994
39.76899999999932,1.4309999999999832
44.63200000000052,-14.305999999999983
-26.321000000000822,11.72999999999999
-36.335000000000036,-21.45799999999997
-5.721999999999753,-22.601999999999997
8.582999999999629,2.288999999999998
-23.175000000000182,-6.007999999999981
-9.728000000000065,-21.742999999999995
9.728000000000065,0.0
2.001999999999498,28.324000000000012
-15.16399999999976,22.887999999999977
11.729999999999563,-24.89099999999999
-77.81999999999971,18.883000000000038
-15.449999999999818,-11.730000000000018
34.332000000000335,-3.14700000000002
-100.13600000000042,-25.748999999999967
31.756999999999607,-37.764999999999986
3.4340000000001965,20.027000000000008
10.300000000000182,-10.013000000000034
-74.10100000000011,52.928999999999974
-4.290999999999258,6.293999999999983
-51.784999999999854,-14.591999999999985
50.64000000000033,-6.579999999999984
-2.0029999999997017,19.454999999999984
-2.574999999999818,44.059999999999945
45.20400000000018,-35.19
29.182999999999993,-0.5720000000000027
-111.57999999999993,-14.305000000000007
4.291999999999462,-28.610000000000007
-48.065000000000055,1.7169999999999845
20.885999999999513,45.491
10.298999999999978,-60.93999999999998
-37.47900000000027,-24.604999999999905
26.894000000000233,-16.307999999999993
24.31800000000021,14.877999999999986
11.730000000000018,7.4389999999999645
-30.039999999999964,17.738
-27.17999999999938,-1.1440000000000055
-20.027000000000044,-29.754999999999995
-13.447000000000116,-56.07599999999999
51.49799999999959,-10.586000000000013
32.615999999999985,-15.163999999999987
0.5720000000001164,5.721999999999994
12.016000000000531,3.1469999999999345
-80.68099999999959,49.49599999999998
-36.90700000000015,86.97500000000002
-22.88799999999992,-39.196
47.77899999999954,-5.149999999999977
-58.36499999999978,24.319000000000017
-12.589000000000851,-45.77699999999993
-63.22899999999936,3.4339999999999975
-18.88299999999981,2.86099999999999
-21.743999999999687,27.180000000000007
6.293999999999869,59.79500000000007
-3.1469999999999345,26.892999999999915
-39.48199999999997,-81.253
-42.628999999999905,-67.51999999999998
40.913000000000466,30.613000000000007
14.019000000000233,-5.722000000000008
-36.048000000000684,-38.33800000000002
47.207000000000335,34.617999999999995
2.8609999999998763,-38.624
-45.777000000000044,29.75500000000001
19.740999999999985,13.733000000000004
17.165999999999258,-5.149999999999977
36.620999999999185,-24.890999999999963
40.34100000000035,40.91300000000001
6.0090000000000146,36.04899999999998
20.88500000000022,-69.809
5.721999999999753,21.45799999999997
24.031999999999243,10.299999999999955
-5.435999999999694,-23.173999999999992
-2.2890000000006694,-16.593999999999994
-44.34600000000046,-45.20400000000001
16.59400000000005,-22.887999999999977
27.751999999999498,-14.019999999999996
3.7200000000002547,-38.33800000000001
-43.77400000000034,11.44399999999996
-9.727000000000771,46.061999999999955
-9.154999999999745,-16.30800000000005
-64.94500000000016,24.89099999999999
19.454999999999927,2.002999999999986
-28.324000000000524,-2.5749999999999957
82.68299999999999,89.83700000000002
-22.88799999999992,-25.74899999999998
12.016999999999825,-18.88299999999998
-48.92399999999998,-44.346000000000004
36.6220000000003,57.50599999999997
16.88000000000011,-64.94500000000001
18.596999999999753,74.101
20.600000000000364,-22.03000000000003
78.10599999999977,-28.323999999999998
-11.730999999999767,-46.63499999999999
-74.67200000000048,-40.91300000000001
32.042999999999665,23.45999999999998
6.293999999999869,-10.871999999999957
-7.72400000000016,29.754999999999995
-47.49299999999994,-19.168999999999983
-34.33299999999963,35.476
-49.78200000000015,-12.01600000000002
-13.161000000000058,73.24199999999996
80.39500000000044,32.32899999999995
27.752000000000407,-9.154999999999973
-66.08899999999971,-46.92099999999999
-56.36200000000008,-4.006
-12.302999999999884,14.019000000000005
32.32900000000018,27.180000000000007
-8.010999999999513,-29.754000000000005
-42.91600000000017,13.733000000000004
47.49299999999948,-58.078
-24.891000000000076,35.476
-55.503999999999905,22.315999999999917
-49.496000000000095,-18.596000000000004
-79.25,-2.0020000000000095
-20.59899999999925,9.154999999999973
-1.4310000000004948,63.801
21.458000000000084,-57.50599999999997
-13.447000000000116,64.37300000000002
-38.337000000000444,9.442000000000007
27.751999999999498,-28.038000000000004
-23.173999999999978,-1.7160000000000082
-26.321999999999207,2.2889999999999873
31.185999999999694,39.76800000000003
32.04399999999987,-52.35699999999999
-37.19300000000021,69.52299999999998
24.31800000000021,17.167
-41.77099999999973,-4.290999999999997
2.003000000000611,6.579999999999927
13.447000000000116,-32.04400000000004
-4.006000000000313,-25.176999999999964
3.1469999999999345,50.35400000000001
-0.2860000000000582,9.154999999999973
42.628999999999905,-44.918000000000006
-20.885999999999513,21.171999999999997
-104.14100000000008,-11.157999999999959
29.467999999999847,-16.59299999999996
-41.48400000000038,-24.319000000000017
7.724999999999454,-23.746000000000038
-17.738999999999578,-13.733000000000004
-17.166000000000167,-55.21799999999996
-22.60199999999986,-45.77600000000001
17.45299999999952,-41.771000000000015
-16.307999999999993,-9.442
-60.08100000000013,-37.76599999999999
-35.761999999999716,-16.593999999999994
4.863999999999578,19.168999999999983
-24.89100000000053,14.878000000000004
22.315999999999804,26.320999999999998
39.48199999999997,11.729999999999905
-28.609999999999673,26.607999999999947
17.165999999999258,24.31899999999996
3.1469999999999345,-45.49000000000001
-20.313999999999396,-9.727999999999994
-15.448999999999614,75.531
-12.875,84.9720000000001
-31.47099999999955,-2.2889999999999873
-56.07600000000002,26.035000000000025
18.310999999999694,-70.95300000000009
-13.732999999999265,40.626999999999995
-18.596999999999753,-22.888000000000005
12.015999999999622,20.885999999999996
-42.34299999999985,-32.043000000000006
-14.019000000000233,-2.2890000000000157
40.340000000000146,0.5729999999999933
62.36999999999989,-45.49000000000001
-24.032000000000153,16.02199999999999
33.47400000000016,44.918000000000006
8.011000000000422,-46.06299999999999
16.021999999999935,41.198999999999984
31.75799999999981,-97.847
2.0029999999997017,14.305000000000007
9.154999999999745,20.59899999999999
-73.24199999999928,-3.433999999999969
-8.297000000000025,-24.605000000000018
15.448999999999614,-22.029999999999973
-26.89300000000003,-75.531
-16.88000000000011,2.575000000000003
10.58600000000024,-37.192999999999984
17.452000000000226,-16.022000000000048
-68.37900000000036,-1.717000000000013
37.19399999999996,30.326999999999998
-79.2510000000002,-2.0019999999999527
-36.335000000000036,47.206999999999994
55.21700000000055,6.0090000000000146
25.748999999999796,14.591000000000008
