时间,束位X,束位Y
2025-08-07 18:16:23,0.0619174434087883,0.5872120357310767
2025-08-07 18:16:53,0.05892143808255662,0.5853314527503527
2025-08-07 18:17:23,0.04460719041278299,0.6008462623413259
2025-08-07 18:17:54,0.014314247669773628,0.6365773389750824
2025-08-07 18:18:24,0.017643142476697737,0.6478608368594264
2025-08-07 18:18:54,0.014314247669773628,0.6859426422190881
2025-08-07 18:19:25,0.02230359520639147,0.7085096379877762
2025-08-07 18:19:55,0.011318242343541951,0.679360601786554
2025-08-07 18:20:25,0.030292942743009366,0.7038081805359662
2025-08-07 18:20:55,0.03328894806924099,0.6972261401034321
2025-08-07 18:21:26,0.04127829560585888,0.6882933709449931
2025-08-07 18:21:56,0.03828229027962715,0.679360601786554
2025-08-07 18:22:26,0.03328894806924099,0.6746591443347438
2025-08-07 18:22:57,0.026964047936085256,0.681711330512459
2025-08-07 18:23:27,0.02230359520639147,0.6859426422190881
2025-08-07 18:23:57,0.03195739014647142,0.6704278326281148
2025-08-07 18:24:27,0.03828229027962715,0.6657263751763047
2025-08-07 18:24:58,0.03495339547270304,0.6525622943112365
2025-08-07 18:25:28,0.03195739014647142,0.6657263751763047
2025-08-07 18:25:58,0.04294274300932094,0.6055477197931359
2025-08-07 18:26:28,0.03328894806924099,0.5199811941701928
2025-08-07 18:26:59,0.026964047936085256,0.5157498824635638
2025-08-07 18:27:29,0.036617842876165096,0.537846732487071
2025-08-07 18:27:59,0.02230359520639147,0.5425481899388811
2025-08-07 18:28:29,0.011318242343541951,0.60742830277386
2025-08-07 18:29:00,0.02230359520639147,0.6525622943112365
2025-08-07 18:29:30,0.006324900133155786,0.6727785613540198
2025-08-07 18:30:00,0.02230359520639147,0.683591913493183
2025-08-07 18:30:31,0.02862849533954731,0.6746591443347438
2025-08-07 18:31:01,0.023968042609853524,0.6906440996708981
2025-08-07 18:31:31,0.020639147802929414,0.7400094029149038
2025-08-07 18:32:01,0.020639147802929414,0.7555242125058769
2025-08-07 18:32:32,0.0,0.7400094029149038
2025-08-07 18:33:02,0.0033288948069241098,0.7310766337564646
2025-08-07 18:33:32,0.053928095872170456,0.7216737188528445
2025-08-07 18:34:02,0.03495339547270304,0.7150916784203104
2025-08-07 18:34:33,0.03195739014647142,0.7150916784203104
2025-08-07 18:35:03,0.053928095872170456,0.7019275975552421
2025-08-07 18:35:33,0.04926764314247667,0.6591443347437707
2025-08-07 18:36:04,0.03328894806924099,0.6929948283968032
2025-08-07 18:36:34,0.03495339547270304,0.6704278326281148
2025-08-07 18:37:04,0.017643142476697737,0.6567936060178656
2025-08-07 18:37:34,0.050932090545938724,0.6525622943112365
2025-08-07 18:38:05,0.04127829560585888,0.6478608368594264
2025-08-07 18:38:35,0.05559254327563251,0.6323460272684533
2025-08-07 18:39:05,0.007989347536617841,0.6276445698166433
2025-08-07 18:39:35,0.03495339547270304,0.6525622943112365
2025-08-07 18:40:06,0.02230359520639147,0.6746591443347438
2025-08-07 18:40:36,0.017643142476697737,0.6770098730606489
2025-08-07 18:41:06,0.023968042609853524,0.7038081805359662
2025-08-07 18:41:37,0.015978695073235683,0.7061589092618712
2025-08-07 18:42:07,0.02862849533954731,0.7019275975552421
2025-08-07 18:42:37,0.036617842876165096,0.6770098730606489
2025-08-07 18:43:07,0.06691078561917446,0.7038081805359662
2025-08-07 18:43:38,0.06824234354194408,0.6929948283968032
2025-08-07 18:44:08,0.07956058588548603,0.6544428772919606
2025-08-07 18:44:38,0.06824234354194408,0.6412787964268925
2025-08-07 18:45:08,0.06990679094540614,0.6346967559943584
2025-08-07 18:45:39,0.0619174434087883,0.6210625293841091
2025-08-07 18:46:09,0.053928095872170456,0.6299952985425483
2025-08-07 18:46:39,0.06358189081225035,0.6323460272684533
2025-08-07 18:47:09,0.07456724367509987,0.6055477197931359
2025-08-07 18:47:40,0.06990679094540614,0.5740479548660086
2025-08-07 18:48:10,0.08588548601864182,0.5472496473906912
2025-08-07 18:48:40,0.10652463382157124,0.5086976962858487
2025-08-07 18:49:10,0.08588548601864182,0.5181006111894688
2025-08-07 18:49:41,0.0715712383488682,0.5133991537376588
2025-08-07 18:50:11,0.06824234354194408,0.5401974612129761
2025-08-07 18:50:41,0.057256990679094566,0.537846732487071
2025-08-07 18:51:12,0.05259653794940078,0.531264692054537
2025-08-07 18:51:42,0.05892143808255662,0.5627644569816643
2025-08-07 18:52:12,0.08422103861517977,0.5289139633286319
2025-08-07 18:52:42,0.07789613848202398,0.533615420780442
2025-08-07 18:53:13,0.0968708388814914,0.4997649271274096
2025-08-07 18:53:43,0.06990679094540614,0.48189938881053135
2025-08-07 18:54:13,0.0619174434087883,0.4866008462623414
2025-08-07 18:54:44,0.08089214380825566,0.49083215796897045
2025-08-07 18:55:14,0.07323568575233025,0.5021156558533146
2025-08-07 18:55:44,0.09054593874833555,0.49083215796897045
2025-08-07 18:56:15,0.11118508655126502,0.49553361542078045
2025-08-07 18:56:45,0.06824234354194408,0.43253408556652573
2025-08-07 18:57:15,0.10486018641810918,0.4438175834508698
2025-08-07 18:57:45,0.07789613848202398,0.4123178185237424
2025-08-07 18:58:16,0.07789613848202398,0.4753173483779972
2025-08-07 18:58:46,0.06358189081225035,0.4978843441466855
2025-08-07 18:59:16,0.050932090545938724,0.5270333803479079
2025-08-07 18:59:46,0.04926764314247667,0.5270333803479079
2025-08-07 19:00:17,0.004993342210386165,0.5068171133051247
2025-08-07 19:00:47,0.026964047936085256,0.5289139633286319
2025-08-07 19:01:17,0.05259653794940078,0.5425481899388811
2025-08-07 19:01:48,0.05559254327563251,0.5289139633286319
2025-08-07 19:02:18,0.07956058588548603,0.535966149506347
2025-08-07 19:02:48,0.06358189081225035,0.5246826516220029
2025-08-07 19:03:18,0.03961384820239683,0.5199811941701928
2025-08-07 19:03:49,0.057256990679094566,0.5181006111894688
2025-08-07 19:04:19,0.03828229027962715,0.4866008462623414
2025-08-07 19:04:49,0.07956058588548603,0.5086976962858487
2025-08-07 19:05:19,0.07456724367509987,0.4866008462623414
2025-08-07 19:05:50,0.08089214380825566,0.4753173483779972
2025-08-07 19:06:20,0.0619174434087883,0.4217207334273625
2025-08-07 19:06:50,0.07956058588548603,0.4146685472496474
2025-08-07 19:07:20,0.06990679094540614,0.43065350258580165
2025-08-07 19:07:51,0.04627163781624505,0.4123178185237424
2025-08-07 19:08:21,0.05259653794940078,0.4372355430183358
2025-08-07 19:08:51,0.02862849533954731,0.4753173483779972
2025-08-07 19:09:21,0.03195739014647142,0.4931828866948754
2025-08-07 19:09:52,0.03328894806924099,0.49083215796897045
2025-08-07 19:10:22,0.03961384820239683,0.5110484250117537
2025-08-07 19:10:52,0.04294274300932094,0.5157498824635638
2025-08-07 19:11:22,0.07323568575233025,0.537846732487071
2025-08-07 19:11:53,0.057256990679094566,0.5289139633286319
2025-08-07 19:12:23,0.05259653794940078,0.533615420780442
2025-08-07 19:12:53,0.06524633821571241,0.5580629995298543
2025-08-07 19:13:23,0.0715712383488682,0.5961448048895158
2025-08-07 19:13:54,0.05892143808255662,0.5716972261401035
2025-08-07 19:14:24,0.07956058588548603,0.5651151857075694
2025-08-07 19:14:54,0.09387483355525966,0.5538316878232253
2025-08-07 19:15:25,0.10153129161118507,0.5491302303714152
2025-08-07 19:15:55,0.11284953395472708,0.5401974612129761
2025-08-07 19:16:25,0.10952063914780297,0.535966149506347
2025-08-07 19:16:55,0.11584553928095873,0.531264692054537
2025-08-07 19:17:26,0.1001997336884155,0.5133991537376588
2025-08-07 19:17:56,0.11118508655126502,0.5157498824635638
2025-08-07 19:18:26,0.11451398135818913,0.4931828866948754
2025-08-07 19:18:56,0.12217043941411454,0.46873530794546314
2025-08-07 19:19:27,0.13814913448735022,0.457451810061119
2025-08-07 19:19:57,0.13814913448735022,0.45275035260930896
2025-08-07 19:20:27,0.13981358189081225,0.43253408556652573
2025-08-07 19:20:58,0.12549933422103862,0.42360131640808657
2025-08-07 19:21:28,0.11451398135818913,0.4438175834508698
2025-08-07 19:21:58,0.10952063914780297,0.4663845792195581
2025-08-07 19:22:28,0.10486018641810918,0.4800188058298073
2025-08-07 19:22:59,0.10652463382157124,0.48189938881053135
2025-08-07 19:23:29,0.11917443408788281,0.4842501175364364
2025-08-07 19:23:59,0.1334886817576565,0.48189938881053135
2025-08-07 19:24:30,0.13981358189081225,0.4866008462623414
2025-08-07 19:25:00,0.15246338215712385,0.4776680771039023
2025-08-07 19:25:30,0.13981358189081225,0.4640338504936531
2025-08-07 19:26:00,0.13648468708388817,0.4663845792195581
2025-08-07 19:26:31,0.13515312916111855,0.46168312176774806
2025-08-07 19:27:01,0.1414780292942743,0.45980253878702404
2025-08-07 19:27:31,0.13981358189081225,0.4372355430183358
2025-08-07 19:28:02,0.1604527296937417,0.4395862717442408
2025-08-07 19:28:32,0.15878828229027964,0.42360131640808657
2025-08-07 19:29:02,0.17643142476697737,0.4123178185237424
2025-08-07 19:29:32,0.17776298268974702,0.39257169722614016
2025-08-07 19:30:03,0.17942743009320908,0.40338504936530334
2025-08-07 19:30:33,0.1507989347536618,0.41701927597555244
2025-08-07 19:31:03,0.13814913448735022,0.42360131640808657
2025-08-07 19:31:33,0.10818908122503329,0.4438175834508698
2025-08-07 19:32:04,0.11451398135818913,0.46168312176774806
2025-08-07 19:32:34,0.11750998668442078,0.46873530794546314
2025-08-07 19:33:04,0.1334886817576565,0.4997649271274096
2025-08-07 19:33:34,0.1414780292942743,0.4800188058298073
2025-08-07 19:34:05,0.14280958721704398,0.4978843441466855
2025-08-07 19:34:35,0.14613848202396806,0.4842501175364364
2025-08-07 19:35:05,0.13015978695073238,0.4800188058298073
2025-08-07 19:35:35,0.12882822902796273,0.4842501175364364
2025-08-07 19:36:06,0.13981358189081225,0.5110484250117537
2025-08-07 19:36:36,0.14280958721704398,0.49083215796897045
2025-08-07 19:37:06,0.13814913448735022,0.4800188058298073
2025-08-07 19:37:36,0.1541278295605859,0.4640338504936531
2025-08-07 19:38:07,0.15878828229027964,0.4146685472496474
2025-08-07 19:38:37,0.16977363515312918,0.4104372355430184
2025-08-07 19:39:07,0.17942743009320908,0.4259520451339916
2025-08-07 19:39:37,0.1571238348868176,0.3855195110484251
2025-08-07 19:40:08,0.1634487350199734,0.4104372355430184
2025-08-07 19:40:38,0.16844207723035953,0.39022096850023513
2025-08-07 19:41:08,0.1507989347536618,0.37000470145745185
2025-08-07 19:41:38,0.14913448735019974,0.35213916314057364
2025-08-07 19:42:09,0.1414780292942743,0.3723554301833569
2025-08-07 19:42:39,0.1334886817576565,0.378937470615891
2025-08-07 19:43:09,0.13515312916111855,0.4146685472496474
2025-08-07 19:43:40,0.11584553928095873,0.4414668547249648
2025-08-07 19:44:10,0.11750998668442078,0.45086976962858494
2025-08-07 19:44:40,0.1238348868175766,0.49553361542078045
2025-08-07 19:45:11,0.12549933422103862,0.48895157498824643
2025-08-07 19:45:41,0.1414780292942743,0.5068171133051247
2025-08-07 19:46:11,0.144474034620506,0.4931828866948754
2025-08-07 19:46:41,0.17143808255659124,0.4842501175364364
2025-08-07 19:47:12,0.16844207723035953,0.48189938881053135
2025-08-07 19:47:42,0.17942743009320908,0.46168312176774806
2025-08-07 19:48:12,0.1827563249001332,0.45086976962858494
2025-08-07 19:48:43,0.17310252996005326,0.46168312176774806
2025-08-07 19:49:13,0.16977363515312918,0.43488481429243075
2025-08-07 19:49:43,0.16977363515312918,0.455101081335214
2025-08-07 19:50:13,0.1827563249001332,0.4438175834508698
2025-08-07 19:50:44,0.18908122503328897,0.3944522802068642
2025-08-07 19:51:14,0.20173102529960055,0.3855195110484251
2025-08-07 19:51:44,0.21105193075898804,0.378937470615891
2025-08-07 19:52:15,0.20805592543275633,0.40573577809120837
2025-08-07 19:52:45,0.17942743009320908,0.4217207334273625
2025-08-07 19:53:15,0.17942743009320908,0.455101081335214
2025-08-07 19:53:45,0.18741677762982692,0.4663845792195581
2025-08-07 19:54:16,0.1827563249001332,0.49553361542078045
2025-08-07 19:54:46,0.19707057256990682,0.4663845792195581
2025-08-07 19:55:16,0.19041278295605862,0.4753173483779972
2025-08-07 19:55:46,0.18741677762982692,0.4663845792195581
2025-08-07 19:56:17,0.2000665778961385,0.46168312176774806
2025-08-07 19:56:47,0.20472703062583225,0.46168312176774806
2025-08-07 19:57:17,0.19707057256990682,0.45275035260930896
2025-08-07 19:57:47,0.18741677762982692,0.4395862717442408
2025-08-07 19:58:18,0.19207723035952065,0.4438175834508698
2025-08-07 19:58:48,0.1937416777629827,0.4414668547249648
2025-08-07 19:59:18,0.19041278295605862,0.4123178185237424
2025-08-07 19:59:48,0.20805592543275633,0.39257169722614016
2025-08-07 20:00:19,0.21105193075898804,0.3742360131640809
2025-08-07 20:00:49,0.22403462050599204,0.378937470615891
2025-08-07 20:01:19,0.21904127829560588,0.3878702397743301
2025-08-07 20:01:50,0.22070572569906793,0.3587212035731077
2025-08-07 20:02:20,0.17143808255659124,0.3723554301833569
2025-08-07 20:02:50,0.16211717709720375,0.35213916314057364
2025-08-07 20:03:20,0.16977363515312918,0.3742360131640809
2025-08-07 20:03:51,0.1827563249001332,0.40573577809120837
2025-08-07 20:04:21,0.18575233022636486,0.4372355430183358
2025-08-07 20:04:51,0.19707057256990682,0.4104372355430184
2025-08-07 20:05:22,0.20472703062583225,0.4104372355430184
2025-08-07 20:05:52,0.19840213049267647,0.4395862717442408
2025-08-07 20:06:22,0.19707057256990682,0.43253408556652573
2025-08-07 20:06:52,0.18908122503328897,0.4663845792195581
2025-08-07 20:07:23,0.19840213049267647,0.47061589092618716
2025-08-07 20:07:53,0.20173102529960055,0.4663845792195581
2025-08-07 20:08:23,0.2160452729693742,0.4729666196520922
2025-08-07 20:08:53,0.22403462050599204,0.45980253878702404
2025-08-07 20:09:24,0.24134487350199735,0.45086976962858494
2025-08-07 20:09:54,0.2396804260985353,0.45980253878702404
2025-08-07 20:10:24,0.23169107856191748,0.4663845792195581
2025-08-07 20:10:55,0.24134487350199735,0.4729666196520922
2025-08-07 20:11:25,0.23501997336884156,0.4640338504936531
2025-08-07 20:11:55,0.23834886817576567,0.4372355430183358
2025-08-07 20:12:25,0.23668442077230362,0.43253408556652573
2025-08-07 20:12:56,0.24600532623169113,0.43253408556652573
2025-08-07 20:13:26,0.2430093209054594,0.40573577809120837
2025-08-07 20:13:56,0.2333555259653795,0.43253408556652573
2025-08-07 20:14:27,0.22869507323568578,0.47061589092618716
2025-08-07 20:14:57,0.22703062583222372,0.4776680771039023
2025-08-07 20:15:27,0.21438082556591215,0.5289139633286319
2025-08-07 20:15:57,0.21105193075898804,0.5448989186647861
2025-08-07 20:16:28,0.22237017310253,0.5716972261401035
2025-08-07 20:16:58,0.2333555259653795,0.5472496473906912
2025-08-07 20:17:28,0.23834886817576567,0.531264692054537
2025-08-07 20:17:59,0.26031957390146476,0.5472496473906912
2025-08-07 20:18:29,0.2509986684420773,0.5199811941701928
2025-08-07 20:18:59,0.2523302263648469,0.5021156558533146
2025-08-07 20:19:30,0.2653129161118509,0.533615420780442
2025-08-07 20:20:00,0.2653129161118509,0.5199811941701928
2025-08-07 20:20:30,0.2619840213049268,0.5199811941701928
2025-08-07 20:21:00,0.2636484687083889,0.5157498824635638
2025-08-07 20:21:31,0.2746338215712384,0.46873530794546314
2025-08-07 20:22:01,0.2809587217043942,0.4729666196520922
2025-08-07 20:22:31,0.28262316910785623,0.47061589092618716
2025-08-07 20:23:01,0.2922769640479361,0.44616831217677483
2025-08-07 20:23:32,0.26664447403462055,0.45980253878702404
2025-08-07 20:24:02,0.2653129161118509,0.45980253878702404
2025-08-07 20:24:32,0.24766977363515316,0.47061589092618716
2025-08-07 20:25:03,0.23501997336884156,0.5157498824635638
2025-08-07 20:25:33,0.23668442077230362,0.5538316878232253
2025-08-07 20:26:03,0.24933422103861522,0.5491302303714152
2025-08-07 20:26:34,0.25898801597869514,0.5491302303714152
2025-08-07 20:27:04,0.2653129161118509,0.5425481899388811
2025-08-07 20:27:34,0.2779627163781625,0.5651151857075694
2025-08-07 20:28:04,0.2716378162450067,0.5740479548660086
2025-08-07 20:28:35,0.2653129161118509,0.5401974612129761
2025-08-07 20:29:05,0.26997336884154466,0.533615420780442
2025-08-07 20:29:35,0.26997336884154466,0.5538316878232253
2025-08-07 20:30:05,0.2779627163781625,0.5199811941701928
2025-08-07 20:30:36,0.27962716378162455,0.49553361542078045
2025-08-07 20:31:06,0.2779627163781625,0.4866008462623414
2025-08-07 20:31:36,0.2986018641810919,0.48895157498824643
2025-08-07 20:32:06,0.2952729693741678,0.4866008462623414
2025-08-07 20:32:37,0.288948069241012,0.46873530794546314
2025-08-07 20:33:07,0.2779627163781625,0.4776680771039023
2025-08-07 20:33:37,0.27962716378162455,0.4842501175364364
2025-08-07 20:34:08,0.26997336884154466,0.4997649271274096
2025-08-07 20:34:38,0.28262316910785623,0.5086976962858487
2025-08-07 20:35:08,0.2746338215712384,0.535966149506347
2025-08-07 20:35:38,0.288948069241012,0.537846732487071
2025-08-07 20:36:09,0.2906125166444741,0.5086976962858487
2025-08-07 20:36:39,0.288948069241012,0.5491302303714152
2025-08-07 20:37:09,0.27629826897470044,0.5425481899388811
2025-08-07 20:37:40,0.2716378162450067,0.5491302303714152
2025-08-07 20:38:10,0.27629826897470044,0.533615420780442
2025-08-07 20:38:40,0.2746338215712384,0.5289139633286319
2025-08-07 20:39:10,0.2842876165113183,0.5270333803479079
2025-08-07 20:39:40,0.2906125166444741,0.5223319228960979
2025-08-07 20:40:11,0.3015978695073236,0.5068171133051247
2025-08-07 20:40:41,0.3049267643142477,0.49553361542078045
2025-08-07 20:41:11,0.30659121171770976,0.4729666196520922
2025-08-07 20:41:42,0.29360852197070575,0.49083215796897045
2025-08-07 20:42:12,0.2952729693741678,0.4931828866948754
2025-08-07 20:42:42,0.2906125166444741,0.4663845792195581
2025-08-07 20:43:12,0.2842876165113183,0.46873530794546314
2025-08-07 20:43:43,0.2952729693741678,0.43488481429243075
2025-08-07 20:44:13,0.30326231691078565,0.41701927597555244
2025-08-07 20:44:43,0.3079227696404794,0.39257169722614016
2025-08-07 20:45:14,0.29993342210386154,0.39915373765867423
2025-08-07 20:45:44,0.27629826897470044,0.38316878232252005
2025-08-07 20:46:14,0.2636484687083889,0.43488481429243075
2025-08-07 20:46:44,0.26997336884154466,0.43488481429243075
2025-08-07 20:47:15,0.2653129161118509,0.44851904090267986
2025-08-07 20:47:45,0.2779627163781625,0.4866008462623414
2025-08-07 20:48:15,0.2842876165113183,0.48189938881053135
2025-08-07 20:48:45,0.2986018641810919,0.4997649271274096
2025-08-07 20:49:16,0.31291611185086554,0.457451810061119
2025-08-07 20:49:46,0.320572569906791,0.47061589092618716
2025-08-07 20:50:16,0.32390146471371506,0.4663845792195581
2025-08-07 20:50:46,0.322237017310253,0.4663845792195581
2025-08-07 20:51:17,0.31424766977363516,0.47061589092618716
2025-08-07 20:51:47,0.31924101198402133,0.4866008462623414
2025-08-07 20:52:17,0.3175765645805593,0.4800188058298073
2025-08-07 20:52:48,0.320572569906791,0.4729666196520922
2025-08-07 20:53:18,0.3365512649800267,0.45980253878702404
2025-08-07 20:53:48,0.33488681757656463,0.457451810061119
2025-08-07 20:54:18,0.322237017310253,0.4414668547249648
2025-08-07 20:54:49,0.31924101198402133,0.45275035260930896
2025-08-07 20:55:19,0.29360852197070575,0.4729666196520922
2025-08-07 20:55:49,0.2986018641810919,0.4978843441466855
2025-08-07 20:56:19,0.28728362183754996,0.5086976962858487
2025-08-07 20:56:50,0.3049267643142477,0.5021156558533146
2025-08-07 20:57:20,0.30659121171770976,0.4997649271274096
2025-08-07 20:57:50,0.30659121171770976,0.47061589092618716
2025-08-07 20:58:20,0.30659121171770976,0.457451810061119
2025-08-07 20:58:51,0.3159121171770972,0.44851904090267986
2025-08-07 20:59:21,0.3079227696404794,0.4395862717442408
2025-08-07 20:59:51,0.29693741677762986,0.43488481429243075
2025-08-07 21:00:21,0.2986018641810919,0.4372355430183358
2025-08-07 21:00:52,0.29693741677762986,0.4217207334273625
2025-08-07 21:01:22,0.3112516644474035,0.39022096850023513
2025-08-07 21:01:52,0.3049267643142477,0.37000470145745185
2025-08-07 21:02:23,0.3015978695073236,0.35401974612129766
2025-08-07 21:02:53,0.29360852197070575,0.37000470145745185
2025-08-07 21:03:23,0.2683089214380826,0.3653032440056418
2025-08-07 21:03:53,0.2523302263648469,0.4217207334273625
2025-08-07 21:04:24,0.2573235685752331,0.4640338504936531
2025-08-07 21:04:54,0.27629826897470044,0.4776680771039023
2025-08-07 21:05:24,0.24933422103861522,0.4997649271274096
2025-08-07 21:05:54,0.2653129161118509,0.5157498824635638
2025-08-07 21:06:25,0.28262316910785623,0.5021156558533146
2025-08-07 21:06:55,0.29993342210386154,0.5289139633286319
2025-08-07 21:07:25,0.30958721704394143,0.5110484250117537
2025-08-07 21:07:55,0.30659121171770976,0.5133991537376588
2025-08-07 21:08:26,0.29360852197070575,0.5086976962858487
2025-08-07 21:08:56,0.28728362183754996,0.4997649271274096
2025-08-07 21:09:26,0.2809587217043942,0.49083215796897045
2025-08-07 21:09:56,0.27296937416777634,0.49083215796897045
2025-08-07 21:10:27,0.2809587217043942,0.48895157498824643
2025-08-07 21:10:57,0.29360852197070575,0.47061589092618716
2025-08-07 21:11:27,0.2922769640479361,0.44851904090267986
2025-08-07 21:11:57,0.29693741677762986,0.4438175834508698
2025-08-07 21:12:28,0.3079227696404794,0.43065350258580165
2025-08-07 21:12:58,0.2922769640479361,0.4217207334273625
2025-08-07 21:13:28,0.2986018641810919,0.41937000470145747
2025-08-07 21:13:58,0.2922769640479361,0.40573577809120837
2025-08-07 21:14:29,0.28595206391478034,0.4080865068171134
2025-08-07 21:14:59,0.27962716378162455,0.3944522802068642
2025-08-07 21:15:29,0.28262316910785623,0.35401974612129766
2025-08-07 21:16:00,0.2636484687083889,0.376586741889986
2025-08-07 21:16:30,0.2716378162450067,0.376586741889986
2025-08-07 21:17:00,0.2716378162450067,0.38316878232252005
2025-08-07 21:17:30,0.2683089214380826,0.43253408556652573
2025-08-07 21:18:01,0.253994673768309,0.42360131640808657
2025-08-07 21:18:31,0.26031957390146476,0.4438175834508698
2025-08-07 21:19:01,0.2636484687083889,0.4438175834508698
2025-08-07 21:19:31,0.26664447403462055,0.4438175834508698
2025-08-07 21:20:02,0.2779627163781625,0.4283027738598966
2025-08-07 21:20:32,0.28595206391478034,0.43253408556652573
2025-08-07 21:21:02,0.27962716378162455,0.4146685472496474
2025-08-07 21:21:32,0.3049267643142477,0.4104372355430184
2025-08-07 21:22:03,0.288948069241012,0.41937000470145747
2025-08-07 21:22:33,0.288948069241012,0.40338504936530334
2025-08-07 21:23:03,0.29360852197070575,0.40338504936530334
2025-08-07 21:23:33,0.2922769640479361,0.3944522802068642
2025-08-07 21:24:04,0.322237017310253,0.3742360131640809
2025-08-07 21:24:34,0.31291611185086554,0.3723554301833569
2025-08-07 21:25:04,0.29693741677762986,0.36107193229901274
2025-08-07 21:25:35,0.2952729693741678,0.36107193229901274
