Delta_X,Delta_Y
-13.447000000000116,-56.07599999999999
-26.034999999999854,37.766
-16.59400000000005,0.8580000000000005
33.76000000000022,20.886000000000003
-22.88799999999992,-39.196
-16.307999999999993,-9.442
20.885999999999513,45.491
-20.313999999999396,-9.727999999999994
-11.158000000000357,-14.591000000000001
-10.01299999999992,-1.1449999999999996
33.47400000000016,-30.899
-6.581000000000131,23.747
-55.21699999999964,-66.376
49.78199999999924,88.69200000000001
-57.22099999999955,-13.160999999999998
27.751999999999498,-28.038000000000004
-13.732999999999265,40.626999999999995
7.438999999999396,-45.20399999999999
47.207000000000335,34.617999999999995
-53.501000000000204,20.027
19.740999999999985,13.733000000000004
16.592999999999847,-21.172000000000004
-5.721999999999753,-22.601999999999997
-62.65599999999995,-78.106
18.596999999999753,74.101
-8.010999999999513,39.768
24.604999999999563,-37.765
-44.05999999999949,-3.1479999999999997
-44.0600000000004,2.5749999999999993
8.868999999999687,-26.035
38.910000000000764,-31.757
-28.324000000000524,-2.5749999999999957
23.460000000000036,31.470999999999997
32.04399999999987,-52.35699999999999
-36.335000000000036,47.206999999999994
-56.64800000000014,-50.068
19.16900000000078,31.184999999999995
-24.89100000000053,14.878000000000004
39.19599999999991,-56.64800000000001
-52.35699999999997,-8.583999999999989
40.340000000000146,0.5729999999999933
38.909999999999854,47.779
-51.49799999999959,-39.196000000000005
-0.2860000000000582,14.87700000000001
37.76500000000033,128.45999999999998
-27.46600000000035,-119.305
-44.63200000000052,55.504
-22.315999999999804,-72.956
40.913000000000466,30.613000000000007
4.291999999999462,-28.610000000000007
5.149000000000342,128.46
-42.628999999999905,-140.476
-6.293999999999869,-54.074
33.75999999999931,109.863
14.305000000000291,322.724
-35.76299999999992,-375.652
3.4340000000001965,20.027000000000008
-68.3789999999999,-45.49100000000001
-19.16899999999987,18.025000000000006
78.10599999999977,-28.323999999999998
-16.59400000000005,-23.17500000000001
6.007999999999811,20.028000000000006
56.9350000000004,489.521
-56.64800000000014,-443.459
2.8609999999998763,-15.448999999999998
30.326000000000022,444.603
-28.323999999999614,-453.186
27.751999999999498,-14.019999999999996
-56.64800000000014,0.28699999999999193
-4.291999999999462,-14.591999999999999
-38.337000000000444,9.442000000000007
46.634000000000015,-27.75200000000001
30.041000000000167,80.68100000000001
-54.35900000000038,700.378
29.467999999999847,-734.9970000000001
-28.609999999999673,42.056999999999995
1.717000000000553,-110.149
10.871999999999389,82.397
-8.010999999999513,-29.754000000000005
20.313000000000102,-4.291999999999987
-39.19600000000082,6.293999999999997
-24.318999999999505,-46.06200000000001
47.77899999999954,-3.1469999999999914
20.886000000000422,52.071
-89.83600000000024,-27.75200000000001
27.465000000000146,38.91000000000001
31.75799999999981,-97.847
-32.615999999999985,45.77599999999998
7.153000000000247,26.03500000000001
-5.435999999999694,-31.47099999999999
-3.1469999999999345,-32.616000000000014
12.015999999999622,20.885999999999996
15.448999999999614,54.35900000000001
-35.761999999999716,-16.593999999999994
-14.591999999999643,-39.196
39.76899999999932,1.4309999999999832
-59.79599999999937,-16.307999999999993
9.442000000000007,64.373
13.159999999999854,-62.08399999999999
55.503999999999905,-2.0030000000000143
-90.1220000000003,-29.468999999999994
19.740999999999985,22.88899999999998
-7.438999999999396,-29.468999999999994
-10.298999999999978,-17.451999999999998
-56.36200000000008,-4.006
82.68299999999999,89.83700000000002
-26.89300000000003,13.732
44.0590000000002,-29.182000000000016
-26.89300000000003,-75.531
27.464999999999236,62.94300000000001
-57.219999999999345,-27.466000000000008
20.59900000000016,46.92100000000002
18.310999999999694,-27.466000000000008
-42.628999999999905,11.443999999999988
6.8659999999999854,-79.537
-13.447000000000116,64.37300000000002
19.454999999999927,-8.010999999999996
-22.60199999999986,-45.77600000000001
34.331999999999425,81.53899999999999
-35.1899999999996,-47.206999999999994
14.305000000000291,-56.93399999999997
16.021999999999935,41.198999999999984
-12.302999999999884,14.019000000000005
17.45299999999952,-41.771000000000015
-36.04899999999998,15.735000000000014
34.332000000000335,-3.14700000000002
-35.47699999999986,16.879999999999995
-11.730000000000473,-46.34800000000001
30.899000000000342,21.17100000000002
-58.36499999999978,24.319000000000017
28.323999999999614,-28.610000000000014
28.896999999999935,25.748999999999995
-65.80400000000009,-43.774
36.04899999999998,0.28700000000003456
-7.724999999999454,17.73799999999997
-14.59100000000035,1.7160000000000082
14.019000000000233,-5.722000000000008
-2.2890000000006694,-16.593999999999994
2.5750000000007276,10.872000000000014
-66.3760000000002,-56.36200000000002
74.10099999999966,22.602000000000032
-30.327000000000226,36.04899999999998
18.597000000000662,-41.19900000000001
-8.583000000000538,32.329999999999984
-17.738999999999578,-13.733000000000004
-18.59600000000046,-8.010999999999967
-4.863999999999578,-13.160000000000025
